10270,"[[""customers"", [[""need"", -0.19642857142857142, -1]]]]"
10245,"[[""Shopping"", [[""Happy"", 0.5625, 2]]]]"
10315,"[[""promo"", [[""great"", 0.26785714285714285, 1]]], [""Indian sale"", [[""great"", 0.26785714285714285, 1]]]]"
10383,"[[""chat"", [[""feel"", 0.08088235294117647, 1]]], [""follow ups"", [[""further"", 0.056818181818181816, 1]]]]"
10320,"[[""deals"", [[""exciting"", 0.1875, 1]]], [""priceare"", [[""lesser"", -0.25, -1], [""exciting"", 0.1875, 1]]]]"
10392,"[[""cities"", [[""limited"", -0.18181818181818182, -1], [""major"", 0.11538461538461539, 1]]]]"
10440,"[[""seller"", [[""most"", 0.0, 0]]], [""Seller Support"", [[""direct"", 0.046875, 1]]], [""associates"", [[""direct"", 0.046875, 1], [""Support"", 0.05113636363636364, 1]]]]"
10321,"[[""on sellers"", [[""trust"", 0.22916666666666666, 1]]], [""sellers"", [[""trust"", 0.22916666666666666, 1]]]]"
10292,[]
10109,"[[""Hi"", [[""matter"", 0.08928571428571429, 1]]]]"
10352,[]
10210,"[[""product"", [[""genuine"", 0.32966666666666666, 1]]]]"
10334,"[[""number"", [[""huge"", -0.125, -1]]], [""reviews"", [[""genuine"", 0.32966666666666666, 1]]]]"
10144,"[[""part"", [[""best"", 0.5009767441860465, 2]]], [""import duties"", [[""perfect"", 0.4, 1]]], [""Amazon"", [[""honest"", 0.44642857142857145, 1]]], [""option"", [[""best"", 0.5009767441860465, 2]]], [""policies"", [[""perfect"", 0.4, 1]]], [""return policies"", [[""perfect"", 0.4, 1]]], [""duties"", [[""perfect"", 0.4, 1]]]]"
10191,"[[""service"", [[""prime"", 0.15625, 1]]], [""delivery service"", [[""prime"", 0.15625, 1]]], [""network"", [[""excellent"", 1.0, 2]]]]"
10375,[]
10377,"[[""payment"", [[""split"", 0.006944444444444444, 1]]]]"
10382,[]
10101,[]
10273,"[[""checkout time"", [[""possible"", 0.3125, 1]]], [""time"", [[""possible"", 0.3125, 1]]], [""debit"", [[""want"", 0.0, 0]]], [""products"", [[""lose"", 0.22727272727272727, 1]]]]"
10308,"[[""options"", [[""above"", 0.0, 0]]]]"
10248,"[[""discounts"", [[""special"", 0.05, 1]]], [""Indian sale"", [[""great"", 0.26785714285714285, 1]]], [""sale"", [[""great"", 0.26785714285714285, 1]]]]"
10268,[]
10285,[]
10040,[]
10131,"[[""interviewer"", [[""know"", -0.17708333333333334, -1]]], [""technology"", [[""know"", -0.17708333333333334, -1]]]]"
10147,"[[""money"", [[""complete"", 0.3, 1]]]]"
10208,[]
10079,"[[""deals"", [[""best"", 0.5009767441860465, 2]]]]"
10152,[]
10442,[]
10039,"[[""Working"", [[""know"", 0.17708333333333334, 1]]], [""customers"", [[""know"", 0.17708333333333334, 1]]]]"
10145,[]
10413,"[[""product"", [[""looking"", 0.057692307692307696, 1]]]]"
10003,[]
10217,[]
10107,[]
10288,"[[""Amazon customer"", [[""loyal"", 0.375, 1]]]]"
10167,"[[""day- approx"", [[""Full"", 0.028846153846153848, 1]]]]"
10349,[]
10391,[]
10192,"[[""ship"", [[""Prime"", 0.15625, 1], [""easy"", 0.2833333333333333, 1]]]]"
10223,[]
10365,[]
10219,[]
10045,"[[""price"", [[""low"", -0.25, -1]]]]"
10165,"[[""delivery"", [[""like"", 0.2840909090909091, 1]]], [""basis"", [[""like"", 0.2840909090909091, 1]]], [""company"", [[""like"", 0.2840909090909091, 1]]], [""logistics company"", [[""like"", 0.2840909090909091, 1]]], [""contract basis"", [[""like"", 0.2840909090909091, 1]]]]"
10112,[]
10190,"[[""ship -In"", [[""Easy"", 0.2833333333333333, 1]]], [""Amazon"", [[""ready"", 0.0625, 1]]], [""ratings"", [[""negative"", -0.5, -2], [""important"", 0.375, 1]]], [""parcel"", [[""ready"", 0.0625, 1]]], [""seller"", [[""important"", 0.375, 1]]]]"
10120,"[[""candidates"", [[""right"", 0.19444444444444445, 1]]]]"
10419,[]
10065,"[[""Rainbow 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""Dashmesh 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""WORLD"", [[""CLOUD"", -0.13392857142857142, -1]]], [""4266 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""Buy 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""3585 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""3262 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""Movies 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""3006 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""Smart 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""2928 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""STUDIO"", [[""CLOUD"", -0.13392857142857142, -1]]], [""4692 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""ENTERPRISES 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""Ezeekart 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""Books 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""My 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""4986 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""Shopping 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""3442 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""Silcare 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""Mart 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""3080 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""3410 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""ENTERPRISES"", [[""OKAY"", 0.28125, 1]]], [""Retail 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""3146 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""Khel 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""BOOKWIN 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""46"", [[""OKAY"", 0.28125, 1], [""CLOUD"", -0.13392857142857142, -1]]], [""Kood 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""Buy Movies"", [[""Smart"", 0.3055555555555556, 1]]], [""GoTo 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""Techno 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""India 46"", [[""CLOUD"", -0.13392857142857142, -1]]]]"
10346,[]
10444,"[[""Amazon associate"", [[""direct"", 0.046875, 1]]], [""experience"", [[""bad"", -0.625, -2]]], [""associate"", [[""direct"", 0.046875, 1]]]]"
10056,[]
10434,"[[""aspiration"", [[""massive"", 0.0, 0]]], [""customers"", [[""possible"", 0.3125, 1]]]]"
10353,[]
10201,"[[""badge"", [[""qualify"", 0.16071428571428573, 1]]], [""products"", [[""qualify"", 0.16071428571428573, 1]]], [""sellers"", [[""reliable"", 0.5, 2]]]]"
10078,"[[""price"", [[""best"", 0.5009767441860465, 2]]], [""offers"", [[""need"", -0.19642857142857142, -1]]]]"
10178,[]
10374,"[[""product ??"", [[""misleading"", -0.6666666666666666, -2]]], [""positive review/rating"", [[""false"", -0.5227272727272727, -2]]], [""??"", [[""bogus"", -0.75, -2], [""misleading"", -0.6666666666666666, -2]]], [""review/rating"", [[""positive"", 0.2692307692307692, 1]]], [""product"", [[""bogus"", -0.75, -2]]]]"
10428,"[[""appetite"", [[""risk"", -0.20833333333333334, -1]]]]"
10408,"[[""people"", [[""cheat"", 0.0, 0]]]]"
10225,[]
10289,"[[""Shipping"", [[""FREE"", -0.16477272727272727, -1], [""Prime"", 0.15625, 1]]], [""Students Shipping"", [[""Prime"", 0.15625, 1]]], [""for Students"", [[""Prime"", 0.15625, 1]]], [""+ Shipping"", [[""Prime"", 0.15625, 1]]], [""of Amazon"", [[""Trial"", -0.041666666666666664, -1]]]]"
10325,[]
10291,[]
10316,"[[""Deals OffersCashbacks"", [[""Best"", 0.5009767441860465, 2]]], [""Saving"", [[""Happy"", 0.5625, 2]]], [""Indian sale"", [[""great"", 0.26785714285714285, 1]]], [""shopping"", [[""Happy"", 0.5625, 2]]], [""click"", [[""great"", 0.26785714285714285, 1]]], [""OffersCashbacks shopping"", [[""Happy"", 0.5625, 2]]]]"
10137,[]
10024,"[[""site"", [[""favorite"", 0.175, 1]]]]"
10231,[]
10144,"[[""option"", [[""best"", 0.5009767441860465, 2]]], [""part"", [[""best"", 0.5009767441860465, 2]]], [""Amazon"", [[""honest"", 0.44642857142857145, 1]]], [""return policies"", [[""perfect"", 0.4, 1]]], [""policies"", [[""perfect"", 0.4, 1]]], [""duties"", [[""perfect"", 0.4, 1]]], [""import duties"", [[""perfect"", 0.4, 1]]]]"
10244,"[[""i"", [[""Hope"", 0.19444444444444445, 1], [""able"", 0.15625, 1]]], [""Hope i"", [[""able"", 0.15625, 1]]]]"
10064,"[[""MARKETING"", [[""ROCKY"", -0.4375, -1]]], [""7790"", [[""ROCKY"", -0.4375, -1]]], [""DEALS"", [[""SUPER"", 0.175, 1]]], [""Buy"", [[""Amazing"", 0.375, 1]]]]"
10218,"[[""activities"", [[""fraudulent"", -0.625, -2]]]]"
10092,[]
10213,"[[""in transit"", [[""damage"", -0.3392857142857143, -1]]], [""transit"", [[""worry"", 0.203125, 1]]]]"
10040,[]
10059,[]
10208,[]
10070,"[[""profile"", [[""consider"", 0.18055555555555555, 1]]]]"
10031,"[[""offers"", [[""great"", 0.26785714285714285, 1]]], [""deals"", [[""great"", 0.26785714285714285, 1]]]]"
10412,"[[""charges"", [[""avoid"", -0.1, -1]]], [""work"", [[""real"", 0.07692307692307693, 1]]], [""list"", [[""lying"", -0.046875, -1], [""wish"", 0.1125, 1]]], [""time"", [[""long"", -0.15625, -1], [""lying"", -0.046875, -1]]]]"
10042,[]
10170,"[[""effort"", [[""best"", 0.5009767441860465, 2]]], [""service"", [[""bad"", -0.625, -2]]]]"
10121,"[[""of view"", [[""point"", 0.04375, 1]]]]"
10229,"[[""payments"", [[""try"", 0.075, 1]]]]"
10108,[]
10376,[]
10314,"[[""Health"", [[""Beauty"", 0.4166666666666667, 1]]]]"
10306,"[[""rate"", [[""cheap"", -0.4375, -1]]]]"
10139,"[[""colleges"", [[""lesser"", -0.25, -1]]], [""package"", [[""lesser"", -0.25, -1]]]]"
10439,"[[""tools"", [[""limited"", -0.18181818181818182, -1]]], [""Support Amazon"", [[""direct"", 0.046875, 1]]], [""sellers"", [[""basic"", 0.0625, 1]]], [""Associates"", [[""Support"", 0.05113636363636364, 1]]], [""Amazon"", [[""direct"", 0.046875, 1]]], [""Outsourced Amazon"", [[""direct"", 0.046875, 1]]], [""Associates Amazon"", [[""direct"", 0.046875, 1], [""Support"", 0.05113636363636364, 1]]], [""Seller Amazon"", [[""direct"", 0.046875, 1]]]]"
10358,"[[""marketing"", [[""sense"", 0.1388888888888889, 1]]], [""money"", [[""huge"", -0.125, -1]]]]"
10357,"[[""products"", [[""best"", 0.5009767441860465, 2]]]]"
10023,"[[""OFF I"", [[""believe"", 0.125, 1]]], [""I"", [[""believe"", 0.125, 1]]], [""Promo I"", [[""believe"", 0.125, 1]]], [""Shipping Coupon"", [[""FREE"", -0.16477272727272727, -1]]], [""December I"", [[""believe"", 0.125, 1]]], [""Codes I"", [[""believe"", 0.125, 1]]]]"
10084,[]
10361,"[[""date"", [[""miss"", -0.08333333333333333, -1]]]]"
10122,[]
10136,"[[""Amazon products"", [[""genuine"", 0.32966666666666666, 1]]], [""products"", [[""eligible"", 0.5, 2], [""prime"", 0.15625, 1], [""genuine"", 0.32966666666666666, 1]]], [""eligible products"", [[""prime"", 0.15625, 1], [""genuine"", 0.32966666666666666, 1]]]]"
10068,[]
10036,[]
10212,"[[""case"", [[""want"", 0.0, 0]]]]"
10403,[]
10350,"[[""amount"", [[""low"", -0.25, -1]]], [""trial"", [[""free"", -0.16477272727272727, -1]]]]"
10344,"[[""on Amazon"", [[""View"", -0.10576923076923077, -1]]], [""deals"", [[""best"", 0.5009767441860465, 2]]], [""Amazon"", [[""View"", -0.10576923076923077, -1]]]]"
10055,"[[""Amazon US"", [[""sure"", 0.2694, 1]]]]"
10388,"[[""products"", [[""genuine"", 0.32966666666666666, 1]]]]"
10034,"[[""deliveries"", [[""honest"", 0.44642857142857145, 1], [""good"", 0.5694444444444444, 2]]], [""ATS deliveries"", [[""honest"", 0.44642857142857145, 1], [""good"", 0.5694444444444444, 2]]], [""overall"", [[""good"", 0.5694444444444444, 2]]]]"
10144,"[[""part"", [[""best"", 0.5009767441860465, 2]]], [""Amazon"", [[""honest"", 0.44642857142857145, 1]]], [""option"", [[""best"", 0.5009767441860465, 2]]], [""import duties"", [[""perfect"", 0.4, 1]]], [""return policies"", [[""perfect"", 0.4, 1]]], [""policies"", [[""perfect"", 0.4, 1]]], [""duties"", [[""perfect"", 0.4, 1]]]]"
10195,"[[""service"", [[""fast"", -0.1, -1]]]]"
10133,[]
10234,"[[""Center"", [[""Fulfillment"", 0.25, 1]]]]"
10424,"[[""help"", [[""much"", 0.16071428571428573, 1]]], [""suggestion"", [[""help"", -0.07291666666666667, -1]]]]"
10401,"[[""chances"", [[""least"", 0.0, 0]]]]"
10342,"[[""quality fish"", [[""low"", -0.25, -1]]], [""market"", [[""low"", -0.25, -1]]], [""supermarket"", [[""high"", 0.09027777777777778, 1]]], [""quality supermarket"", [[""high"", 0.09027777777777778, 1]]]]"
10180,[]
10058,[]
10297,[]
10173,[]
10030,"[[""customers"", [[""care"", 0.17045454545454544, 1]]]]"
10203,[]
10187,[]
10216,"[[""Management Services"", [[""Risk"", -0.20833333333333334, -1]]]]"
10126,"[[""award"", [[""achievement"", 0.0, 0]]], ["":-RRB-"", [[""Consider"", 0.18055555555555555, 1]]], [""job"", [[""tremendous"", 0.2916666666666667, 1]]]]"
10325,[]
10402,"[[""first try"", [[""Better"", 0.54334, 2]]]]"
10191,"[[""service"", [[""prime"", 0.15625, 1]]], [""network"", [[""excellent"", 1.0, 2]]], [""delivery service"", [[""prime"", 0.15625, 1]]]]"
10176,[]
10440,"[[""seller"", [[""most"", 0.0, 0]]], [""associates"", [[""direct"", 0.046875, 1], [""Support"", 0.05113636363636364, 1]]], [""Seller Support"", [[""direct"", 0.046875, 1]]]]"
10241,[]
10388,"[[""products"", [[""genuine"", 0.32966666666666666, 1]]]]"
10378,[]
10210,"[[""product"", [[""genuine"", 0.32966666666666666, 1]]]]"
10304,[]
10421,"[[""thing"", [[""most"", 0.0, 0], [""top"", -0.017045454545454544, -1]]], [""customer satisfaction"", [[""mind"", 0.16346153846153846, 1]]]]"
10088,"[[""seller"", [[""help"", 0.07291666666666667, 1]]]]"
10404,[]
10322,"[[""flipkart"", [[""trust"", 0.22916666666666666, 1]]]]"
10106,"[[""deal"", [[""best"", 0.5009767441860465, 2]]], [""at amazon"", [[""deal"", 0.0, 0]]], [""Savings"", [[""Great"", 0.26785714285714285, 1]]]]"
10035,[]
10429,[]
10245,"[[""Shopping"", [[""Happy"", 0.5625, 2]]]]"
10078,"[[""offers"", [[""need"", -0.19642857142857142, -1]]], [""price"", [[""best"", 0.5009767441860465, 2]]]]"
10047,"[[""gifts"", [[""best"", 0.5009767441860465, 2]]], [""price"", [[""redeem"", -0.041666666666666664, -1]]]]"
10267,[]
10111,[]
10065,"[[""3006 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""My 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""Khel 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""3442 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""Rainbow 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""GoTo 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""Shopping 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""Silcare 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""ENTERPRISES 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""Movies 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""3410 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""WORLD"", [[""CLOUD"", -0.13392857142857142, -1]]], [""3262 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""4266 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""Buy Movies"", [[""Smart"", 0.3055555555555556, 1]]], [""India 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""Buy 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""Ezeekart 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""3585 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""Mart 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""3146 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""46"", [[""CLOUD"", -0.13392857142857142, -1], [""OKAY"", 0.28125, 1]]], [""Techno 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""BOOKWIN 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""2928 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""Kood 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""4986 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""Smart 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""Dashmesh 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""3080 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""STUDIO"", [[""CLOUD"", -0.13392857142857142, -1]]], [""ENTERPRISES"", [[""OKAY"", 0.28125, 1]]], [""Retail 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""4692 46"", [[""CLOUD"", -0.13392857142857142, -1]]], [""Books 46"", [[""CLOUD"", -0.13392857142857142, -1]]]]"
10293,"[[""COD option"", [[""allow"", 0.05, 1]]], [""case"", [[""kind"", 0.46875, 1]]], [""option"", [[""allow"", 0.05, 1]]], [""of case"", [[""kind"", 0.46875, 1]]]]"
10259,[]
10049,[]
10250,"[[""sales offer"", [[""open"", -0.1527777777777778, -1]]], [""offer"", [[""open"", -0.1527777777777778, -1]]], [""May"", [[""open"", -0.1527777777777778, -1]]], [""Amazon offer"", [[""open"", -0.1527777777777778, -1]]], [""website"", [[""open"", -0.1527777777777778, -1]]], [""India offer"", [[""open"", -0.1527777777777778, -1]]]]"
10120,"[[""candidates"", [[""right"", 0.19444444444444445, 1]]]]"
10014,[]
10124,[]
10098,[]
10227,"[[""people"", [[""comfortable"", -0.325, -1]]], [""payments"", [[""comfortable"", -0.325, -1]]]]"
10007,[]
